city,review_title,reviewer,reviewer_origin,scrapday,postcode,streetaddr,post_date,country,review_comments,score,name
Kuala Lumpur,Nice hotel for business,icantstandbadservice,"London, United Kingdom",2016/10/08 22:19:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-05-12,Malaysia,"We stayed 2 nights on the 27th floor which had amazing views of the Twin Towers and KL Tower. Staff are friendly but expect the hotel to be taken over by large groups of Chinese and Korean tourists, plus a fair share of businessmen. Excellent location for the Shopping Centre which is linked directly to Lobby Level. The Shopping Centre has a nice line of cafes and restaurants at the back, try Gloria Jean for free Wi-Fi. If you're using KL as a stopover, probably best to get a more centrally located hotel but for the budget-conscious like us, we didn't mind spending a bit on taxis (quite cheap) and using the trains. Breakfast was ok, but OJ tasted like the devil's jockstrap.",4,Cititel Mid Valley
Kuala Lumpur,Poor Management,RaizoRein,Singapore,2016/10/08 22:19:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-05-11,Malaysia,"For the price you pay here! not worth it, adding another RM50 could probably get you in a nice 5 star hotel, the queen sized bed was sinking in the middle when you sleep! The rooms& bathrooms are not clean, the pillows are pathetic. Front Desk reception are slow, system always hang or down, queue is long.Apart from that, location is great, i guess that is why people do fork out extra as below is a Midvalley Megamall. Its smacked right in the middle of KL/PJ/Bangsar.Although i must admit, i will never stay in this place.",2,Cititel Mid Valley
Kuala Lumpur,Shoppers paradise!,shez12,brisbane,2016/10/08 22:19:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-05-07,Malaysia,"Overall, I really like this hotel but it definetly needs some serious maintenance. The ceiling of the entrance to the room was flaking due to over moisture. It would have been an easy fix.. but seemed like it has been there for ages.... a shame because the overall room, location and facilities are just great. The views from our room was great!Can't beat location if you don't want to stay in the main city. Good base if you just want to shop because its adjoining mid-vally mega mall. But its easy to get a taxi to other areads in KL as well! Staff are helpful as well.Would recommend despite the the ceiling damage.",4,Cititel Mid Valley
Kuala Lumpur,Small room with old interior setup but good location,elaineckit,"Penang Island, Malaysia",2016/10/08 22:19:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-04-22,Malaysia,"Accessible to Mid Valley area which has almost everything you need but hard to travel to any where else outside of the mid valley area. Traffic around is terrible, you basically need at least 45 mins to travel around the mid valley ring route just to get into the car park. Car park is limited, have to line up more than 30 mins during the peak time when the residence are dense. Room is small with old carpet, old furniture setup. Nothing too fantastic or impressive about the hotel or room except for the strategic location, but consider the value for price, its reasonable. Staff are friendly and efficient ;)!",3,Cititel Mid Valley
Kuala Lumpur,"Good hotel, if you don't ask much",huaymeeng,"Penang Island, Malaysia",2016/10/08 22:19:01,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-04-17,Malaysia,"This is a hotel with a good location, just next door to the Mid Valley, a popular shopping destination in KL. However, the security of this hotel can be further improve, e.g. key card access to the room floor, as anyone, I repeat ANYONE, can go up to your floor and go into your room. The walls between rooms is thin, I can hear the person next door, and also people from the corridor.Anyway, facilities provided are good, with adequate toiletries, clean towels, high speed internet and breakfast.",3,Cititel Mid Valley
Kuala Lumpur,Convenient location at reasonable price,phluffles,"Sydney, Australia",2016/10/08 22:19:02,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-04-06,Malaysia,"This was my second time staying at this hotel so I knew what to expect. For its price and location convenience, the quality of the room was acceptable..not the best as some items could do with upgrading such as the fan, tv and a/c. The size of the room is a bit cramped but if you're only staying by yourself or with one other person, it's fine. I didn't find any problems with cleanliness and supplies were well stocked.The reception could definitely do with improvement. Very slow service.",3,Cititel Mid Valley
Kuala Lumpur,Services beyond our expectation,jokajoka,Sandakan,2016/10/08 22:19:02,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-03-31,Malaysia,"We stayed at the Cititel Mid Valley many years ago when it was newly opened and rated it as average then. We were a bit hesitant this time but due to its location which suited our purpose for this trip, we gave it a try for a 3 night stay.Never expected such genuine and helpful services throughout - a) polite & efficient service at checkin/out counter; b) housekeeping's response to note requests in the morning; c) on the first night when we called for an extra thin pillow, the staff appeared within 10 minutes with 2 pillows and a blanket; d) when we politely asked if it was possible to change a newer jar kettle (heating element well used), the answer was 'no problem' and the staff delivered a BRAND NEW Sanyo kettle; e) pineapple was my favourite so when it was not available at the buffet breakfast on the second morning, I mildly enquired one staff in the common area; did not expect him to come looking for our table a few minutes later to deliver a plate of pineapple slices; f) and one morning, a staff at the lobby lift area greeted us with a 'good morning' and pressed open the lift for us. In appreciation, I write this review.",5,Cititel Mid Valley
Kuala Lumpur,Dirty Dump with Bedbugs,RollingLucky,"Perth, Australia",2016/10/08 22:19:02,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-03-27,Malaysia,Room was filthy dirty with cheap towels and sheets. One of my hand towels had someone else's poop brown stain in it. One of my collegues was staying on the 12th floor and he had bedbugs in his room/bed. Hotel changed his room after he and his clothes were infacted with bedbugs. The breakfast tastes horrible and the cafe is dirty. Boulevard Hotel on the other side of mall is a better option and more value for just a few MYR more.,1,Cititel Mid Valley
Kuala Lumpur,Good hotel damaged by their reservation departments stupidity,Diving-Addiction00,"Singapore, Singapore",2016/10/08 22:19:02,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-03-01,Malaysia,"Having stayed at this hotel over the last 5-6 years on average of 10-12 times per year, I was greatly disappointed with Ryna at their reservations department for insisting I pay RM50 to cancel my reservation as I had to fly in the next day and didn't need to stay for the 2 nights I had pre-booked and pre-payed for.They refused and insisted I pay RM50.This was unacceptable. She promised to call me back but decided to send me an email instead of the promised ""call.""This is how Cititel treats loyal customers. Very very poorly handled.They just lost a customer. And a LOYAL customer at that.Avoid this hotel.",3,Cititel Mid Valley
Kuala Lumpur,A Good Budget Hotel with great view of Kuala Lumpur city,SumitSood,"Noida, India",2016/10/08 22:19:02,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-02-28,Malaysia,"Cititel Mid Valley is ready a good budget hotel @ Rs.3.5K, situated at almost the center of Kuala Lumpur. At 25th floor of the building, it gave an excellent view of the whole city from the window of my room. I got one of the best shots from my camera, incl. the Petronas & KL TV Tower.Though rooms are small, but at the above price, don't expect bigger than this. Its neat & clean.The restaurant at the G. Floor serves the best of choices incl. continental, Indian, Japanese, Malaysian, Korean delicacies. I relish their masala Omelet.You get the choice of smoking or non-smoking floor.The only prohibition in the Hotel is their local fruits Durian & Rambutans. Though, don't miss it eat it, incl. Dragon Fruit.Cititel is well connected to the city through metro service and mid valley station is at just a walking distance. Though, conditions is Metro trains are not good, which are at least 10 - 12 years old. However, considering the cost of the traveling & city traffic at the peak hours, its the best option.The hotel is next to the Mega Mall, which is one of the biggest hyper market of Kuala Lumpur and gives a great shopping experience with the best of world's brand available there. The food court at the top floor of the Mall has all varieties of foods from the diff. countries. All leading food chains KFC, McD, Pizza Hut are available. Only exception was the Indian cuisine, which was a big surprise to me. Not a single restaurant from India, despite of thousands of Indians visiting this Mall. Second its non-vegetarians paradise. If you are by chance a vegetarian, stuff yourself before leaving the hotel. No one knows there, whats Aloo Tikki Burger.",5,Cititel Mid Valley
